ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
21,福田福田中心区福中一路1006号中银花园,114.0611538256018,22.550083330869853,58100,571.6,98.39,3,7,东南,27.0,0,,高层,32.0
22,罗湖翠竹翠竹路1076号翠拥华庭,114.12581558189184,22.56506481037312,55835,500.0,89.55,3,6,南北,21.0,1,满五年,中层,33.0
23,"宝安新安前进路,近同和路联建君钰府",113.89072205361246,22.58278866801404,67940,580.0,85.37,3,6,南,5.0,1,满五年,中层,33.0
24,罗湖莲塘国威路33号合正锦园,114.173863249583,22.56560636232446,51052,510.0,99.9,3,7,南北,19.0,1,满五年,中层,16.0
25,龙岗龙岗中心城龙平路28号万科翰邻城,114.27247866100925,22.730756258701252,52200,462.2,88.54,4,8,南北,13.0,1,满五年,高层,32.0
26,福田园岭笋岗西路2057号园岭新村,114.09575847780874,22.556463181707603,70130,540.0,77.0,3,5,南北,40.0,1,满五年,中层,8.0
27,盐田盐田东海三街8号鹏广达山海四季城,114.24914770941552,22.59522410051639,44667,340.0,76.12,3,6,南,9.0,1,,高层,40.0
28,福田上梅林林园东路10号笔架山公馆,114.06940899104087,22.571659193764965,69200,587.1,84.84,3,6,北,10.0,0,,低层,33.0
29,罗湖莲塘莲塘街道聚宝路与畔山路交汇处东海富汇豪庭(新房),114.16814472149451,22.570876238379608,71972,511.0,71.0,2,5,东北,,0,,,
30,南山后海华明路1号蔚蓝海岸(一期),113.92939849609556,22.51019575748721,95000,760.0,80.0,3,6,东北,24.0,1,满五年,中层,20.0
31,福田百花百花三路2号南天一花园,114.08834263123283,22.557250094342976,76636,820.0,107.0,3,5,南,36.0,1,满五年,中层,17.0
32,南山南头南山大道3128号中山苑,113.91932754969822,22.54852549149357,18000,108.0,60.0,2,4,南北,9.0,1,满五年,中层,12.0
33,南山前海前海路2057号阳光棕榈园,113.9077277573297,22.52879555727541,75020,788.0,105.04,3,6,南,21.0,1,满五年,高层,11.0
34,福田上梅林中康北路77号颐林雅院,114.0528782555652,22.574605723073567,55435,510.0,92.0,3,6,南北,16.0,0,,中层,8.0
35,盐田盐田盐田路24号佳兆业山海苑,114.2490412842934,22.59024109122449,32191,338.0,105.0,4,8,南北,9.0,1,,低层,33.0
36,盐田盐田东海大道9号幸福海,114.24582552662496,22.59295606087643,30389,236.0,77.66,3,6,南北,13.0,1,满五年,低层,28.0
37,宝安西乡西乡大道42号西城丰和,113.87425247889878,22.59031532254035,52852,430.0,81.36,4,7,南北,16.0,1,满五年,高层,33.0
38,南山前海桃园路288号前海花园,113.90752406438185,22.536737609881925,64894,610.0,94.0,3,6,南,25.0,1,满五年,高层,11.0
39,福田百花百花五路34号长安花园,114.08522754633024,22.555306941036932,67999,878.0,129.12,4,8,南,29.0,1,满五年,低层,31.0
40,福田香蜜湖红荔西路深业中城,114.018102990961,22.543596459818573,186878,3600.0,192.64,4,9,南北,3.0,0,,中层,45.0
41,福田皇岗裕亨路80号天泽花园,114.06441892721062,22.52052136548808,62682,560.0,89.34,3,7,东北,25.0,0,,高层,12.0
42,坪山坪山振环路1号京基御景印象四期,114.32643490012018,22.677364671557296,38156,340.0,89.11,4,8,南,8.0,1,满五年,高层,33.0
43,布吉百鸽笼湖西路佳兆业可园(南区),114.13049382232124,22.60204160289215,42179,299.0,70.89,2,5,东北,18.0,0,,低层,18.0
44,罗湖莲塘聚宝路101号聚宝华府,114.16385098522244,22.566129879100405,63579,560.0,88.08,3,7,南北,12.0,1,满五年,中层,25.0
45,罗湖国贸人民南路3003号海丰苑,114.11309675110904,22.54323093305402,40267,260.0,64.57,3,5,南,40.0,1,满五年,高层,28.0
46,盐田盐田东海四街鹏广达湾区壹号,114.26073220972206,22.58658340558444,41192,560.0,135.95,3,7,南北,2.0,0,,高层,32.0
47,布吉慢城景芬路1号中海怡瑞山居,114.11789611711376,22.62249868581852,37802,315.0,83.33,3,6,南北,16.0,0,,高层,29.0
48,南山南头南富苑二街18号南富苑,113.9097859502484,22.55639070984541,14091,155.0,110.0,3,7,南北,6.0,1,满五年,高层,7.0
49,罗湖黄贝岭怡景路2003号怡景花园(罗湖),114.13161595645084,22.557124307952645,53721,335.0,62.36,3,5,南北,38.0,1,满五年,高层,6.0
50,龙岗万科城坂雪岗大道万科城,114.064803376554,22.6478926636721,47925,508.0,106.0,3,7,南,20.0,0,,中层,6.0
51,南山南油南海大道2088号信和自由广场,113.92020325950186,22.50954941859701,79607,550.0,69.09,2,5,西北,18.0,0,,高层,28.0
52,罗湖人民南人民南路1008号大中华环球金融中心(新房),114.11451635015646,22.536791978809376,63522,451.0,71.0,1,3,东西,,0,,,
53,宝安西乡宝安大道招商果岭花园,113.85265953220602,22.587812504901347,64700,570.9,88.24,3,7,东北,12.0,1,满五年,高层,30.0
54,龙岗平湖富安大道熙璟城,114.12996127653832,22.68492758081382,35760,312.0,87.25,3,7,南,10.0,1,,低层,31.0
55,罗湖火车站沿河南路1070号罗湖金岸,114.1185686407956,22.536929998855516,31664,268.0,84.64,3,6,南北,20.0,1,,中层,33.0
56,罗湖水贝水贝一路京基水贝时代广场,114.11914806420126,22.57159077905492,65057,579.0,89.0,3,6,东南,2.0,0,,低层,54.0
57,南山南头中山园路乐尚林居,113.91661143535332,22.56849496992693,60000,476.2,79.36,3,6,北,5.0,1,满五年,高层,29.0
58,宝安碧海湾悦和路8号中信湾上六座花园,113.8504973104044,22.573242798064022,71589,639.0,89.26,3,6,南北,15.0,1,,高层,32.0
59,罗湖水贝水贝一路104号京基水贝城市广场,114.11884999443195,22.572961298251364,64045,570.0,89.0,3,7,南北,2.0,1,满五年,高层,53.0
60,龙华民治和平路374号港铁天颂,114.0051734766856,22.64736782458769,53824,480.0,89.18,3,7,西南,7.0,1,满五年,中层,48.0
61,龙岗龙岗中心城盛龙路42号远洋新天地(二期),114.25551579916754,22.732080855780225,35968,320.0,88.97,3,7,南,6.0,1,,高层,49.0
62,光明公明民生大道宏发上域花园,113.90165447146242,22.7848027958174,44780,380.0,84.86,3,6,南,12.0,1,,高层,18.0
63,南山前海前海路3103号星海名城(二期),113.908849123638,22.542023392749226,73900,706.8,95.64,3,6,南,22.0,1,满五年,高层,18.0
64,罗湖布心文锦北路与太白路交汇处（水贝地铁站B出口）独树阳光里(新房),114.1344672923686,22.580364455887192,68021,653.0,96.0,3,7,西南,,0,,,
65,龙岗龙岗中心城龙城大道金地龙城中央(一三期商住楼),114.2288682226394,22.70255852462549,20985,173.0,82.44,3,6,东南,9.0,1,满五年,低层,33.0
66,南山后海中心路3008号深圳湾一号,113.82328962383676,22.718411188182937,331101,17000.0,513.44,4,12,东西,8.0,0,,中层,49.0
67,福田上梅林梅东三路4号半山御景,114.06554813945668,22.575485859961088,80300,607.5,75.65,3,6,东西,16.0,1,满五年,高层,16.0
68,光明公明新围路34号星海大厦,113.90324626659604,22.76741995495677,8931,77.8,87.12,3,7,南北,2.0,0,,中层,12.0
69,龙岗龙岗中心城盛龙路2号万象天成,114.24950364437495,22.72666241724655,32000,284.7,88.97,3,7,东南,14.0,1,满五年,低层,24.0
70,罗湖莲塘仙台路1号东方凤雅台,114.17567902573312,22.562737888121728,43953,399.0,90.78,3,7,东西,20.0,1,满五年,高层,15.0
71,罗湖布心翠荫路490号观山嘉苑,114.1344672923686,22.580364455887192,46930,240.0,51.14,2,5,东,5.0,1,,中层,50.0
72,罗湖草埔金育街育才花园(罗湖),114.11726858981132,22.586882360393965,20200,101.0,50.0,3,7,南,6.0,1,满五年,高层,19.0
73,龙岗南联怡丰路2号远洋新干线(一期),114.25679945354564,22.72069171835204,20396,98.0,48.05,3,6,南,10.0,1,满五年,高层,22.0
74,龙岗龙岗中心城宝沙一路金地名峰,114.25674853545635,22.68633859712934,30050,269.0,89.52,3,7,南北,10.0,1,满五年,高层,32.0
75,龙岗爱联龙岗大道仁恒公园世纪(一期),114.22678610525108,22.694629537243244,49642,450.0,90.65,3,7,南,3.0,1,,低层,30.0
76,罗湖洪湖洪湖路10号洪湖花园,114.11568574121846,22.55982869335329,39566,386.0,97.56,3,6,南,26.0,1,满五年,高层,29.0
77,光明光明光明大道511号星河天地(一三期),113.93367966544982,22.764026947210613,47028,420.0,89.31,3,7,东南,6.0,1,满五年,中层,49.0
78,宝安桥头宝安大道6348号福永商会信息大厦,113.80496867704272,22.688043401372656,18667,168.0,90.0,3,6,南,18.0,1,满五年,高层,20.0
79,盐田盐田明珠大道臻湾云庭,114.24488038791546,22.592820285846404,42911,388.0,90.42,3,7,南北,5.0,1,,高层,48.0
80,罗湖莲塘国威路雍翠豪园,114.17276826896124,22.568308042147127,44595,330.0,74.0,2,5,北,23.0,1,满五年,中层,9.0
81,龙岗龙岗中心城龙平西路68号龙平紫园,114.20858097144487,22.72930724434084,53500,450.5,84.21,3,7,南,7.0,1,满二年,低层,32.0
82,布吉丹竹头布澜路7号宇宏健康花城,114.13153575969216,22.627984564755117,57500,510.0,88.7,3,7,南,6.0,1,满五年,高层,33.0
83,"龙岗同乐爱南路,近深汕路中信龙盛广场",114.29215053070014,22.72523360772156,25317,208.0,82.16,3,6,南,8.0,1,满五年,高层,32.0
84,福田益田村益田路益田村,114.048110685419,22.51724197872513,61260,540.0,88.15,3,6,北,22.0,1,,高层,28.0
85,福田皇岗福田南路皇御苑(一期),114.0714820670982,22.53005612161851,68212,515.0,75.5,2,5,南,23.0,1,,中层,29.0
86,"布吉大芬中翠路,近深惠公路桂芳园(五六期)",114.1366715577892,22.616562128096152,39104,356.0,91.04,3,7,西北,22.0,0,,高层,14.0
87,南山前海前海路3101号星海名城(六期),113.90717078836788,22.541923179521756,85962,1393.0,162.05,5,9,南北,24.0,1,满五年,低层,31.0
88,布吉木棉湾湖中路佳兆业可园(北区),114.13081054022123,22.60511556630996,47360,460.0,97.13,3,7,北,20.0,1,满五年,低层,23.0
89,龙岗龙岗中心城龙翔大道6063号公园大地,114.23112728393322,22.71539074465095,52000,585.2,112.53,3,7,南,15.0,1,满二年,中层,18.0
90,福田百花百花三路5号百花公寓一期,114.08692505162044,22.556254479790876,86726,980.0,113.0,3,7,东南,4.0,1,满五年,中层,32.0
91,布吉慢城科技园路来座山,114.12702729326604,22.625651608720187,55000,490.4,89.16,4,8,南,14.0,1,满五年,高层,32.0
92,龙岗龙岗中心城龙升路36号恒裕嘉城,114.29433568673176,22.728193937907044,34147,305.0,89.32,4,8,南北,9.0,1,满五年,高层,33.0
93,罗湖布心金洲路10号观山瑞苑,114.12999908809464,22.588384878991548,43604,378.0,86.69,3,6,南,3.0,1,满二年,低层,46.0
94,南山蛇口东滨路4325号汇宾广场,113.91256497654344,22.51232677317113,58300,436.3,74.83,2,4,东北,22.0,1,满二年,中层,32.0
95,龙岗平湖富安大道亚钢1号,114.1226984568298,22.685093140991206,22466,112.3,50.0,3,5,南北,0.0,1,,,4.0
96,南山华侨城香山中街2号波托菲诺天鹅堡,113.97529758822536,22.549861255193395,76000,1155.2,152.0,3,7,南,19.0,1,满五年,低层,20.0
97,布吉南岭樟富北路8号万科公园里,114.1528296061494,22.61004243965377,39335,350.0,88.98,3,7,东南,7.0,0,满二年,低层,44.0
98,龙华梅林关口新区大道万科金域华府,114.03780515493074,22.60139883970472,63564,538.0,84.64,2,5,东南,16.0,1,,中层,34.0
99,南山南头南青路18号南山意境,113.90957217434146,22.55833713953542,40910,360.0,88.0,3,7,南北,12.0,1,满五年,中层,32.0
100,南山西丽龙珠六路32号郁金香家园,113.97653740904946,22.56443464353161,68931,540.0,78.34,3,6,南,21.0,1,满五年,低层,10.0
101,罗湖草埔新棉路悦峰尚府,114.1185321964411,22.592480011390016,38272,310.0,81.0,3,6,南,1.0,1,满二年,中层,51.0
102,龙岗龙岗中心城长兴北路3号中央悦城,114.23726370595838,22.735228044950684,30000,256.9,85.62,3,7,南,10.0,1,满五年,高层,31.0
103,福田皇岗福强路1040号海滨广场(福田),114.06194016555874,22.52918943474286,50970,468.0,91.82,3,7,南北,29.0,1,,中层,18.0
104,布吉南岭沙塘路大族河山,114.20825981400978,22.70868919610908,44474,515.0,115.8,4,8,南北,9.0,1,满五年,低层,33.0
105,福田香蜜湖北环路7087号香蜜原著,114.01368594545986,22.55862076674596,103000,911.3,88.48,3,7,南,11.0,1,满五年,中层,33.0
106,"宝安沙井中心路,近上星南路博林君瑞",113.82205549590614,22.715935176295982,45797,408.0,89.09,3,7,西南,6.0,1,满五年,低层,33.0
107,罗湖翠竹东门北路2057号翠竹苑,114.12658970342336,22.561875675523083,52167,378.0,72.46,3,6,南北,29.0,1,,高层,6.0
108,龙岗大运爱南路666号星河时代,114.2222767293914,22.69556676092632,52200,448.7,85.96,3,7,南北,10.0,1,满五年,中层,33.0
109,盐田沙头角梧桐路1968号新世界倚山花园(三期),114.2336278280095,22.56514252643936,46473,415.0,89.3,3,6,南北,9.0,0,,低层,32.0
110,龙华清湖清泉路幸福城(三期),114.03194088502964,22.664112099442924,56500,507.0,89.74,4,8,东北,10.0,1,,高层,32.0
111,罗湖东门人民北路3073号塑和公园华府,114.11418331712704,22.5550651083982,68572,720.0,105.0,3,7,南北,8.0,0,,中层,30.0
112,福田福田中心区滨河大道紫元元大厦,114.06568810118856,22.530941052273,66007,380.0,57.57,2,6,南北,5.0,0,,低层,47.0
113,罗湖布心金稻田路观山盛苑,114.12583025487822,22.58937919215849,40424,371.9,92.0,3,6,南北,2.0,0,,低层,51.0
114,龙华大浪布龙路悠山美地家园,113.98932940154084,22.667820492098027,44186,375.0,84.87,3,6,南北,9.0,1,满五年,中层,29.0
115,龙岗龙岗中心城连心路万科清林径(一期),114.22462694125116,22.753153369436525,25698,210.0,81.72,2,5,南北,12.0,0,满五年,低层,32.0
116,光明光明光明大道光明1号,113.92370096227664,22.739752978331733,34688,310.0,89.37,3,7,南,9.0,1,满五年,低层,32.0
117,福田香蜜湖侨香路3028号侨香公馆,114.00108064076592,22.54768221694173,36342,298.0,82.0,3,6,南,9.0,1,,中层,37.0
118,宝安塘尾大洋路168号凤凰世纪花园,113.81870090402266,22.698436090221275,21394,139.1,65.0,3,7,南北,5.0,1,满五年,中层,12.0
119,龙岗龙岗中心城银翠路6号满京华喜悦里华庭,114.26320334607917,22.72420453462069,38112,310.0,81.34,3,6,南北,10.0,1,满五年,中层,33.0
120,龙岗横岗宝龙大道81号振业峦山谷,114.26143072308696,22.68981627948628,27473,245.0,89.18,3,6,南,15.0,1,满五年,中层,33.0
121,南山后海创业路4号观海台花园,113.93280399858727,22.517634192876265,92000,906.4,98.52,3,6,东西,20.0,0,,中层,11.0
122,光明光明华裕路光明新村,113.93351822987889,22.755649525724817,15618,139.0,89.0,3,7,东南,8.0,1,满五年,中层,28.0
123,龙岗大运红棉路颐安都会中央(四期),114.21976567679224,22.69131709665885,41083,369.0,89.82,3,7,南,4.0,1,满五年,中层,33.0
124,宝安宝安中心区新湖路99号壹方中心,113.8828024228116,22.555400770631632,100800,2489.8,247.0,5,10,南北,6.0,0,,中层,41.0
125,布吉信义金稻田路1228号理想家园,114.12176954050824,22.59295116722477,36017,268.0,74.41,2,5,南,20.0,1,满五年,中层,9.0
126,罗湖翠竹田贝四路43号愉天小区,114.12280222253692,22.568735118987423,98530,335.0,34.0,1,3,南北,34.0,1,满五年,高层,7.0
127,坪山坪山振环路2号京基御景印象三期,114.32845376524268,22.678262696619267,33176,295.0,88.92,3,7,南北,6.0,1,满五年,高层,33.0
128,坪山坪山兰竹西路33号深城投中心公馆(公寓住宅),114.3370374608372,22.706284400397163,36246,290.0,80.01,3,6,东北,6.0,1,满五年,低层,45.0
129,罗湖笋岗田心村168号田心庆云花园,114.10958145843674,22.56969021681772,44673,410.0,91.78,3,7,南北,26.0,0,,高层,7.0
130,南山后海中心路2001号恒裕滨城(二期),113.82541313922783,22.734257568564683,132000,1098.6,83.23,3,7,西南,9.0,1,满五年,中层,45.0
131,罗湖莲塘莲塘路229号鹏兴花园(六期),114.16150257484269,22.56349816663302,49499,385.0,77.78,2,5,南北,20.0,1,,中层,11.0
132,福田香蜜湖深南大道7888号东海国际公寓,114.0150570270475,22.539442772144607,82196,1180.0,143.56,2,6,南,10.0,1,,中层,72.0
133,宝安西乡航空路南航明珠花园,113.83764182699448,22.60788155218679,29776,265.0,89.0,3,7,南北,7.0,1,满五年,中层,14.0
134,龙华清湖和平路金凤凰豪苑,113.99795675906502,22.64340650809189,16116,83.8,52.0,3,7,南北,6.0,1,满五年,中层,12.0
135,龙岗横岗康乐路88号恒地悦山湖花园,114.18140078040103,22.653800892176218,41000,361.0,88.05,4,8,南,7.0,1,满五年,低层,32.0
136,福田香蜜湖安托山九路1号侨香村,114.0084068705824,22.55519340225627,107693,980.0,91.0,3,6,南北,11.0,0,,高层,35.0
137,罗湖洪湖文锦北路1049号源兴居,114.11753764754432,22.56510592311973,45732,375.0,82.0,2,5,南北,21.0,1,满五年,高层,32.0
138,龙华观澜观平路359号奥宸观壹城,114.06357902419369,22.718531125730674,42708,378.0,88.51,3,6,南北,9.0,1,满五年,高层,34.0
139,福田皇岗福民路7号赛格绿茵阁,114.06164669646355,22.52453403351592,65000,442.0,68.0,2,5,东南,23.0,1,,低层,18.0
140,福田香蜜湖二号路香蜜湖瀚城,114.01650128813236,22.558283806000382,103000,1174.9,114.07,3,7,南,17.0,1,满五年,高层,32.0
141,布吉丹竹头沙平南路123号合正丹郡,114.1518783268646,22.621956483472868,35901,365.0,101.67,3,7,西,6.0,1,满五年,中层,33.0
142,福田华强北深南中路3037号南光捷佳大厦,114.0733159066479,22.54208843247148,51115,298.0,58.3,2,5,东南,22.0,0,,中层,34.0
143,南山后海华明路1号蔚蓝海岸(二期),113.930712881694,22.51203193109041,103112,1150.0,111.53,3,7,东南,22.0,1,,高层,31.0
144,南山蛇口望海路1009号半岛城邦(三期),113.9304924082738,22.48326728947171,116000,3037.1,261.82,5,10,东南,6.0,1,满五年,高层,48.0
145,光明光明观光路龙光玖龙台,113.93085238099806,22.74770551910084,47477,490.0,103.21,4,8,南北,7.0,1,满五年,中层,36.0
146,布吉下水径长龙路坤祥花语岸,114.11081906978448,22.616223294226558,39590,355.0,89.67,3,6,南北,12.0,1,,高层,28.0
147,宝安石岩石岩大道85号佳华豪苑,113.93394884843828,22.67950872263844,41969,725.0,172.75,6,11,南北,17.0,1,,低层,18.0
148,南山后海滨海大道3099号华润深圳湾悦府(一期),113.94188004176044,22.52330974107812,132000,3447.8,261.2,4,10,南北,6.0,1,满五年,中层,50.0
149,"龙岗横岗松茂路,近松柏路信义御城(一期)",114.2079717572749,22.65335624308929,30562,272.0,89.0,3,7,南,9.0,1,满五年,高层,30.0
150,大鹏新区葵涌石葵路金众云山栖,114.40401941726772,22.64033242861798,30765,190.0,61.76,2,5,南,8.0,0,,低层,33.0
151,宝安沙井上星路华瑞阁,113.82862405411056,22.728725265530244,15600,78.0,50.0,3,6,东,8.0,1,满五年,低层,17.0
152,福田香蜜湖香梅路1089号香蜜湖一号,114.02944438083644,22.55444470215126,131000,5001.8,381.82,10,11,南北,17.0,1,满五年,高层,26.0
153,"龙岗龙岗中心城丰都一路,近坪西路水岸新都(五期)",114.27369709314884,22.754181989342506,22637,175.0,77.31,2,5,南,9.0,0,满五年,低层,33.0
154,光明公明松白路宏发嘉域,113.89243201726715,22.75972252746988,40996,366.7,89.44,3,7,南,12.0,0,,中层,31.0
155,罗湖水贝水贝二路38号泊林花园,114.12040531789675,22.574544775723417,58686,400.0,68.16,2,4,西南,18.0,1,满五年,高层,23.0
156,布吉百鸽笼百鸽路317号溢芳园,114.11822997077736,22.598965591966344,44331,310.0,69.93,2,5,东,16.0,1,满五年,中层,24.0
157,龙岗横岗龙岗大道星河盛境(一二期),114.21217036020695,22.66397933894144,38140,328.0,86.0,3,6,南,3.0,0,,中层,32.0
158,龙华清湖大和路清湖宝湖居,114.04326565721604,22.677929908264105,20562,183.0,89.0,3,6,南北,8.0,1,,中层,30.0
159,南山西丽新高路19号留仙居,113.9436131956298,22.58681330193446,33572,235.0,70.0,3,6,南,9.0,1,满五年,中层,12.0
160,罗湖黄贝岭深南东路1017号海富花园,114.13215841373754,22.548291477458672,39547,335.0,84.71,3,6,北,119.0,1,,低层,32.0
161,坪山坪山比亚迪路心海城,114.34107688991034,22.68116295829472,27856,260.0,93.34,3,7,东,7.0,1,满五年,低层,32.0
162,龙华民治民塘路星河传奇,114.01424693863432,22.63544275761604,69000,612.9,88.83,4,8,南北,6.0,1,满五年,低层,39.0
163,罗湖蔡屋围宝安南路1001号华瑞大厦,114.10428255218774,22.539270051882436,47491,579.0,121.92,3,7,西南,20.0,0,,高层,33.0
164,宝安西乡前进二路100号丽景城,113.88244084205115,22.59203000813481,51404,368.0,71.59,2,5,南,24.0,1,满五年,高层,7.0
165,龙华龙华梅板大道172号万家灯火,114.04958424575344,22.603025851202872,48100,358.9,74.62,3,6,北,23.0,0,,中层,8.0
166,福田下梅林北环大道6098号绿景虹湾,114.0334141440504,22.56339949799525,88700,787.9,88.83,3,7,西北,9.0,1,满五年,中层,45.0
167,福田皇岗皇岗公园二街2号皇庭彩园,114.05619857824608,22.523665527959132,71497,680.0,95.11,3,7,南北,24.0,1,满五年,低层,30.0
168,罗湖翠竹翠竹路1147号马古岭小区,114.12391065877772,22.566313424489792,63519,538.0,84.7,3,6,南北,38.0,1,满五年,高层,7.0
169,"宝安松岗松安路,近松福大道畔山御景花园",113.83989222682538,22.760414911076637,30421,260.0,85.47,4,7,南,14.0,1,满五年,低层,26.0
170,龙岗龙岗中心城盛龙路42号远洋新天地(一期),114.25341633856964,22.731046896178068,32592,293.0,89.9,3,7,东南,7.0,1,满五年,高层,40.0
171,"龙岗龙岗中心城龙翔大道,近德政路万科天誉(二期)",114.2406343611416,22.714429668718424,45455,400.0,88.0,3,7,东南,7.0,1,满五年,中层,42.0
172,"龙岗南联银翠路,近刘屋路远洋新干线(二期)",114.25889257968784,22.72148559527432,31774,279.0,87.81,3,7,南北,7.0,1,满五年,中层,31.0
173,大鹏新区大鹏鹏飞路PURE33璞岸,114.47661657866368,22.6049561707464,24911,223.0,89.52,3,7,南北,11.0,0,满五年,中层,21.0
174,罗湖布心东湖路96号鹏城花园(罗湖),114.13714857731358,22.58340409403741,37038,300.0,81.0,3,6,南,29.0,1,满五年,高层,7.0
175,宝安翻身路湖滨中路新锦安雅园,113.89940297986892,22.552464183837856,62000,1038.8,167.55,4,8,南北,18.0,1,满五年,中层,30.0
176,宝安新安裕安二路2号宝豪华庭,113.891563544898,22.5710490203028,55800,499.4,89.49,3,6,南,19.0,1,满五年,高层,24.0
177,南山蛇口公园路花果山小区(南山),113.92114659926818,22.495242924279086,70087,403.0,57.5,2,4,南北,35.0,0,,中层,6.0
178,光明公明南环路9号光明峰荟,113.8935983006818,22.76812720492437,38675,300.0,77.57,3,6,南北,8.0,0,满五年,中层,40.0
179,布吉上水径布龙路中海怡翠,114.10506224226548,22.62864288124354,42700,351.4,82.3,3,6,南,22.0,0,,低层,7.0
180,龙华民治新区大道潜龙曼海宁(南区),114.004656942,22.64202594993373,68238,588.0,86.17,3,7,东南,17.0,1,,中层,28.0
181,龙华清湖清泉路幸福城(一期),114.03203317860648,22.662007218229636,56500,485.1,85.86,3,7,东南,10.0,1,满五年,中层,29.0
182,光明公明松白路4699号宏发天汇城(二期),113.88959737235449,22.776967540576194,47176,365.0,77.37,3,6,南,6.0,1,满二年,中层,32.0
183,福田保税区紫荆道19号圆梦园,114.05231598551256,22.51269186428553,64286,900.0,140.0,5,9,南北,21.0,1,,中层,16.0
184,宝安宝安中心区宝安大道里仁府,113.881057186579,22.568009725187405,52000,450.0,86.53,3,6,东北,20.0,1,满五年,中层,25.0
185,盐田沙头角深盐路半山悦海花园,114.21585071280424,22.55802022098974,52000,738.1,141.95,5,9,南北,5.0,1,,高层,46.0
186,南山南山地铁口南光路168号荟芳园,113.9237244913111,22.53062367019084,57412,488.0,85.0,3,7,西北,30.0,1,满二年,中层,34.0
187,罗湖洪湖洪湖二街2号洪湖二街2号大院,114.1177464281592,22.564094060092863,49830,350.0,70.24,2,5,南北,36.0,0,,低层,7.0
188,龙岗龙岗中心城龙翔大道万科广场V寓,114.24693021627829,22.722847498892214,22692,157.0,69.19,2,5,西南,6.0,1,满五年,高层,46.0
189,福田上梅林梅华路183号碧华庭居,114.04426234738337,22.566443553774345,67800,547.8,80.8,2,5,南,24.0,1,满五年,低层,11.0
190,"龙岗爱联龙岗大道,近如意路恒大城市广场",114.22884151708568,22.69628002017444,21889,197.0,90.0,4,9,东南,4.0,1,满五年,低层,29.0
